index,name,price,promotion_price,retailer,image_url
1574,Oh My Goodness! Mixed Berry Fruity Bears 30g,R16.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10813989EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTI3fGltYWdlL3BuZ3xpbWFnZXMvaDgxL2g2Yi8xMDQ5ODIyMjE2MTk1MC5wbmd8NTVjMzg3YzEyM2E0MWIzZWJkYzU1YzMyNTE4ZmFmZTc4YTc2YzMxZjhkZjRiZWM4NzdhNjU0NGU0N2M5N2EzNg
1575,Rama 40% Fat Spread For Bread Tub 500g,R34.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10412049EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyOTQ1fGltYWdlL3BuZ3xpbWFnZXMvaGZhL2hmMS85ODMwNTMwMDU2MjIyLnBuZ3wwNTJlYTU3MjYzNDBhZTllZjQ0ZWNlZDEyYTEwZGM4ZWUzODk4YzRlYWYxMTgzNGQ4ZjY5N2UxZmMyNDczZTA5
1576,Ola Magnum Death By Chocolate Flavoured Ice Cream 100ml,R37.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10736087EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTI5fGltYWdlL3BuZ3xpbWFnZXMvaDJmL2hiOS8xMDE3OTQxNzQ0MDI4Ni5wbmd8ZDUzODhlNzM1YzhlYmQ0NDZiMzZhMGMwNjM1MzQzM2RhMDhhZTg5ZWFjNmEzNTkwYTVkMmZiYWY3YWQ2M2FhMA
1577,Nestl? Rolo Soft Toffee Milk Chocolate 48g,R23.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-medias-10243793EA-en-shopriteGlobalProductCatalog-20241115090432.png?context=bWFzdGVyfGltYWdlc3wxMjg0fGltYWdlL3BuZ3xpbWFnZXMvaDZkL2g5Ny8xMTQwNjM5NDE5NTk5OC5wbmd8OTEzZTg4YjZlZDY0ZTI4MWQ2NTU3OWFjZDJhODRiZDQwNDRhNDA3MGMwODU1MGI1NjI2OTZmOGRiOGUyZTU0NQ
1578,McCain Frozen Straight Cut Fry Chips 900g,R47.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10728072EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wzMDg4fGltYWdlL3BuZ3xpbWFnZXMvaGIwL2g5Ni8xMDAzMzQxNDUwNDQ3OC5wbmd8M2UwZTUyNDZiYzE4MzhkYTVhMWVhOTM2OTRhMjlmYzM4NzJiMDg5ZGRjMGM0MzIyNGMxMmQ4ODM0YjRhNDgzOQ
1579,Clover Olive Pride Blend Of Seed Oils & Extra Virgin Olive Oil 1L,R94.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10202858EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMzUyfGltYWdlL3BuZ3xpbWFnZXMvaDJkL2gzMS8xMDkyNTkyNDM4NDc5OC5wbmd8NzYzNTc1ZjM5M2M5YmMyYzkwZGEzMjBjNDk0NWViNWZhNWZiNzU1ZTg4NmI2OTliZDU0MDZkNTcxNWVhZGJlYQ
1580,LANCEWOOD Grated Gouda Cheese 200g,R47.99,R39.99,Checkers,https://www.checkers.co.za/medias/10776014EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2NTMwM3xpbWFnZS9wbmd8aW1hZ2VzL2hiZi9oNmQvMTAwMzM1MDY1ODI1NTgucG5nfDM0ZDU4OGEzNTEwNTYzZTEwYTFiNWVkN2RiMWY3ZWJiZGZlZDY4ZjFhMWU3ZjE1MGNiOTRkM2U2OTgzOWRlYjE
1581,Crispy Cuts Frozen Panko Crumbed Chicken Schnitzels 520g,R99.99,R84.99,Checkers,https://www.checkers.co.za/medias/10838497EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjIzNDB8aW1hZ2UvcG5nfGltYWdlcy9oYzQvaDA0LzEwODg5MjEzODcwMTEwLnBuZ3wxNzU0OTQyNTM1MGM0YzM5ZWFjMDA1NzY4MzQxZDQyYWRlMzEyZTAzOTFhYjk0ZGM4Y2VmZmQzNjk3YWM4YWQ3
1582,Baby Carrots Bag 300g,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/10144942EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTkzNjF8aW1hZ2UvcG5nfGltYWdlcy9oMjAvaDE0Lzg4NTc0NTc1NTc1MzQucG5nfDg0Yzg0NWJmZDRmMDM5MWU1MzUwZmYxMWFlMGZjNGZiOTY5MGEyZDlhNmExYzc2NTMzNjgyOGU3ZDFmY2RmNmY
1583,Padkos Dried Cranberries 100g,R29.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10165847EA-en-shopriteGlobalProductCatalog-20241113043254.png?context=bWFzdGVyfGltYWdlc3w2OTYxOHxpbWFnZS9wbmd8aW1hZ2VzL2hmNi9oYzUvMTEzOTUzMTU1OTczNDIucG5nfGMyYzM5ZTYyYmEyZjBmYTJjZTg1YWRjN2RjOGYwMTE1ZmVjZTI1NTk5ZjNlNjU0NjBlZGM0YjY2ZmViNmFlZTM
1584,Tirolean Meats Sliced Pastrami 125g,R59.99,No promo,Checkers,https://www.checkers.co.za/medias/10739475EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5NjgwMnxpbWFnZS9wbmd8aW1hZ2VzL2gxMC9oZjgvMTAwMTk0ODc2NDU3MjYucG5nfDNlM2Y0MTkwMTZmOWJjOTIzNTdkYzg5ZTVjNzBlYjk2ODU2YTc5NTEzZmE5MjU2N2VhNTJiYjY2MDNhYWQ3NzY
1585,Jalape?o Chillies Pack 150g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/10145050EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5MjA2MHxpbWFnZS9wbmd8aW1hZ2VzL2g1NS9oNzYvMTAzNDgwODQyOTc3NTgucG5nfDg5ZDU2NGZjOTRlZmJkMjUxNDVmZmQ4YjE3NjE3MjFiYmEzNGI2YjkwYzEwMDk1ZTgxM2Y3N2Q1ZThmMDJlNTg
1586,Heavenly Turkish Delight Chocolate Slab 80g,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/10183395EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w1MDE2NnxpbWFnZS9wbmd8aW1hZ2VzL2g5Mi9oMjIvMTAxMzA4NTM0NjIwNDYucG5nfDljOGE0YmZmYTEyMGJkOWVlY2I1MTRjZWQzZWYwYmVlOWEzZmQwNmRkYmNlY2M5M2RlZDM1MTgxNDM4NzYzODE
1587,Sweet Baby Broccoli Pack 400g,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/10662863EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDQ2MTZ8aW1hZ2UvcG5nfGltYWdlcy9oNTMvaGJhLzEwNDY4OTg4OTc3MTgyLnBuZ3wzYTk2NzljZDlmYmMwMjEzZWRmYmQ4NmM5MTVhZjc2NDZlZTk5NGJhMDJiOWNiZWM5NWRmODI5MDhjNGViZjI5
1588,Braai And Brag Pork Rib Burger Per KG,R99.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10207975KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDIzNzN8aW1hZ2UvcG5nfGltYWdlcy9oNGEvaGVmLzEwOTYxNDk2NTM5MTY2LnBuZ3wwMjY1OGFiNTc5OWJlM2YyYTk0ZTYyMWU0M2E0NTE0MDI0ZDBlOWFkMzQ4Y2Q0ZDk5M2Y3MGFmMjRkZDRmZWYy
1589,Mentos Rainbow Mini Rolls 20 Pack,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/10793496EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMzc4NDF8aW1hZ2UvcG5nfGltYWdlcy9oOTkvaDU3LzEwMDQ5MDY5NjQ1ODU0LnBuZ3w4ZDEzMWVkNjFlMWRiMmQ2OTM0MTVkZTQyMGE5ODQ4MjE0MGQxYmIzMDg4MDNiYzE3NTUwMTRiZTczYTRlMTg1
1590,Jelly Tots Sour Power Sweets 100g,R25.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10137030EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTM0fGltYWdlL3BuZ3xpbWFnZXMvaGMzL2g5My85MTA5Njk0NzA5NzkwLnBuZ3wwMGRkZjE1NzgxZTA5MTU3NTFiZjc5ODJiYTg4MjRmYjQxNWM2OWUxZDJjOWRmYTMzYjBjN2VkMGE4MWEwZTli
1591,KitKat Chunky Chocolate Bar 40g,R15.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10614974EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTgzfGltYWdlL3BuZ3xpbWFnZXMvaDQxL2hiNC8xMDUzMzUzOTQ3OTU4Mi5wbmd8ZTc4ZGNjMzJhYWU5MWRlNGRmM2M4MTNmNzU5OTliMmE5OTlkMzcxNTU0M2YxOTBmOGU3Yjg1YTBiMjM5NGU3MQ
1592,Imana Cheddar Cheese Sauce 38g,R13.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10370970EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjA4fGltYWdlL3BuZ3xpbWFnZXMvaGY5L2gwOC8xMTAzNjY0NTkxNjcwMi5wbmd8ZGM5YTdjYzIyMzc2MjgxNmEyOTI0YzQ4NzFlNzkzYWM4NWEwMWU4ODg5YTU1Mjg2ODI4NmY0MWFkZWExZjEyOQ
1593,Hellmann's Real Mayonnaise 800g,R139.99,R29.99,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-10706887EA.png?context=bWFzdGVyfGltYWdlc3wxOTExfGltYWdlL3BuZ3xpbWFnZXMvaDE3L2gxYS8xMTQwMDEwMDQ3OTAwNi5wbmd8YjNkOWMwYzNlOGNkNDJmYzRiZjkxMzQ1YjJkZGY1MzYyMGRhOTUwOTQxYTBiYmIxMTVjNzc2M2ZhYmJjM2E3Ng
1594,Ladismith Cheese Gouda Full Fat Cheese Pack 230g,R59.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10518576EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTIzfGltYWdlL3BuZ3xpbWFnZXMvaDFhL2g3Ni85MTAxOTQwMjYwODk0LnBuZ3w4MjlmMTgxM2Q1MGYxMzc1ZWRlMjQ3MWFiZDM3MDVlMzNkZGVkMDU2MDU2OTg2MmM3MTNmOWVkODU0MDUwZDEx
1595,Froozels Choco Hoops Breakfast Cereal 350g,R34.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10862560EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTQ1fGltYWdlL3BuZ3xpbWFnZXMvaGFkL2hmYi8xMDY4OTcyODI0OTg4Ni5wbmd8OTkxY2I2NTZjMzVhODNiOTZlYWQ0YjE1MzYyYzk2YjQxNDBiZTA3ODMyYTI1ZDkxNjFhMWFmYTIxMjI5MTliMg
1596,Roka Beef Flavoured Instant Noodles 85g,R7.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10144858EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNzkyfGltYWdlL3BuZ3xpbWFnZXMvaDQ2L2gzNS85MDgxNzExNTU4Njg2LnBuZ3xkMTNiNWNmODI5NTE1OTMxNDJmYTY5OWFjZDQ0ZDg1YjE0ZDAxY2Y2ZjM2Y2Y1ODhmNTQwNTU1OTQ2OTljNjg3
1597,Jungle Oatso Easy Caramel Flavoured Instant Oats Sachets 500g,R79.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10172634EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyOTU4fGltYWdlL3BuZ3xpbWFnZXMvaDA3L2g5NS8xMDQzNzg4OTQ1ODIwNi5wbmd8N2ZhZjc3ZmI5MGVkM2E3Y2JkYWM0NDY3MmY5NGYyNzEyMGFlZjdhNTlmODVhN2FkNmZmMzE0MjViMmRkMzM3ZQ
1598,Pot O' Gold Smooth Peanut Butter 800g,R72.99,R64.99,Checkers,https://www.checkers.co.za/medias/lqi-10207278EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTE0fGltYWdlL3BuZ3xpbWFnZXMvaGViL2g5ZS8xMDM2Njc1ODM1NDk3NC5wbmd8MTc0OGE0MzYxOGI0MmMxMTA5M2JhNmI5MjA2NThmYjA1NGNhZDk5Zjk1OGNiMjc2NjI4YWMyNTczMDliMWQ5ZQ
1599,Knorr Sticky Chicken Wings Cook-In-Bag 35g,R22.99,R16.99,Checkers,https://www.checkers.co.za/medias/lqi-10399828EAV2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTY1fGltYWdlL3BuZ3xpbWFnZXMvaDMwL2g1YS85NTEwNTgyNDg1MDIyLnBuZ3wxNWJkMjFiNTM5NWJiMWI3MzkzNGNkM2ZiY2RhNDQ3ZjllZWYzZGZkMTM1NTgxNTExOThiMWRhNzE5OTNhNDY4
1600,Knorr Creamy Cheese Instant Sauce 38g,R17.99,No promo,Checkers,https://www.checkers.co.za/medias/10140662EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMDU3ODd8aW1hZ2UvcG5nfGltYWdlcy9oNDIvaDZmLzEwMTMwODAyMjEyODk0LnBuZ3xhOTEzNzdjNThkZjRlMWQxMTAyMGNjNDE4YTZhMjU4MGYzNjExY2MzNTQ3ODM1ZDcyZTcyOWQ4ZjlmMzIzMWRl
1601,Kameeldoring Boerewors Per kg,R105.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10150786KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjYyODV8aW1hZ2UvcG5nfGltYWdlcy9oZTYvaDI4LzkwMDMyNTUzNjU2NjIucG5nfGYzZjE4M2EyODEwN2U3NTk0ZmNlNDI4Zjc2ZTNmYTRmZTdjYTFiZjRlMzkyZTAwNmVkOWQ1OWVmNzQ3N2EwMmM
1602,Bakers Topper Chocolate Mint Flavoured Cream Biscuits 125g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/10456432EAV2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w0MjU4NHxpbWFnZS9wbmd8aW1hZ2VzL2hmYi9oOTEvOTU5MTc0Njc1NjYzOC5wbmd8N2U2ZjJjMzgwOGY2Yjg5MjBlNDlkMjU2YTNhZDkyZDc4NzM5OWRiOTFjOGI1Y2FkODRmYWNkZjQzZDBhNTJhYQ
1603,Crushed Garlic & Chilli 100g,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/10132189EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTU1MDR8aW1hZ2UvcG5nfGltYWdlcy9oMzgvaGNkLzg4NjEwMzIwODc1ODIucG5nfDY3YTAzMGNlMmMyMWI2ZWUwMmM5ZGJlNjVkZDA1NTIyOWZkMzFhN2YwZTdmNjc0YTBhZmNkNWRiNTkwYTU1MTE
1604,Rocky Road Chocolate Cake,R89.99,No promo,Checkers,https://www.checkers.co.za/medias/10510135EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMDQxMzV8aW1hZ2UvcG5nfGltYWdlcy9oNTIvaDI1LzkzODg5OTE3NDE5ODIucG5nfDEwZmQ3ZTBkZTU2NDdkZjZiNDc5YzM4NTdhODAzN2IzNWM1YmJjY2MxYzgyM2E1NDY1M2ZmMDNhM2YzMGNjY2M
1605,Potjiekos Medley 1kg,R48.99,No promo,Checkers,https://www.checkers.co.za/medias/10476184EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNTgyMzR8aW1hZ2UvcG5nfGltYWdlcy9oMzcvaDhlLzEwOTI4MjA1MjAxNDM4LnBuZ3wzOTlhM2EyMjAwNThhZDBlZWFjNjc4NTI4ODEyYTU3Mzg5OWNmMzBhOWUxNWZhZjg4ODFjNmEzMzk3Y2RkZDc5
1606,Extra Lean Bulk Beef Mince Per KG,R118.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-10709841KG.png?context=bWFzdGVyfGltYWdlc3wxMzE3MjN8aW1hZ2UvcG5nfGltYWdlcy9oZTgvaGI0LzExMzcwOTI5MTkyOTkwLnBuZ3w5NWY1NDBiZGExNmQ3MzNjYzRkZmM4NDZhZDZkNDRjODg0ODc4Y2VjNzI2NGQ0MjliZjllZTQzMDA0ZjExM2Qz
1607,Crispy Cuts Frozen Ancient Grain Chicken Steaklets 400g,R62.99,No promo,Checkers,https://www.checkers.co.za/medias/sixty60-only.svg?context=bWFzdGVyfHJvb3R8OTk4NHxpbWFnZS9zdmcreG1sfGg1MS9oNDYvMTAzMTE0MjcxNjIxNDIuc3ZnfDY4Mjg2NGJjNTA1MjUxZTU2ZDhiMjA5Zjk0NzM0MjAyMTczMzZiODBjMjllMjhlYjYxODE3YTdjZWEzMGVjMzY
1608,KOO Garden Peas in Sweetened Brine 215g,R16.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-medias-10134507EA-en-shopriteGlobalProductCatalog-20240905110307.png?context=bWFzdGVyfGltYWdlc3wxNTkwMDh8aW1hZ2UvcG5nfGltYWdlcy9oNTYvaDM2LzExMTk4MzMwNDA0ODk0LnBuZ3w2NzY1YWZmMTkzZDZiNTA5MjA1ZGYzMzdmZDEyMmEzZjFlYjdmMDJhZDJmMjE3ODFjNjYwYjA1MmVlMDRiMjBh
1609,Chicken Gizzards Per kg,R49.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10151907KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMTQwMzd8aW1hZ2UvcG5nfGltYWdlcy9oMDQvaGJlLzk4Mjg3ODEyMjgwNjIucG5nfGNjN2Y5NzliMzU0Y2MzYWYxNWQ0NTUyY2ZlODRkMGZlMjhkY2EzNWZiMzFkMGQxNTZhMTE4ZGM3MTRkYmZhOWI
1610,PIEMAN?? Frozen Cheese Griller Pie 4 Pack,R134.99,R109.99,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-medias-10766018EA-en-shopriteGlobalProductCatalog-20241009021554.png?context=bWFzdGVyfGltYWdlc3wyMzQwfGltYWdlL3BuZ3xpbWFnZXMvaDcyL2gxNy8xMTMwODQ3MDc2MzU1MC5wbmd8ZjdhY2QzY2JhY2Y4OTcwYjljNTQ1OGJhZjdiOWIwZWVmZWI3YTk3MGE3ZWQzNzg4ZTQ4MzBhMjlkOWE3MzBkNA
1611,Bakers Cream Crackers 200g,R31.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10393138EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxOTkxfGltYWdlL3BuZ3xpbWFnZXMvaDQ2L2g3My8xMDAzNzQ1ODAxMDE0Mi5wbmd8ZWJlZWRkOWE2MmZhZjk3MGFkZTY2YTg4ZjYyOTYxMzczMDAxZTE1NWVlYjdjMTViZjIyMWNlNzBiMDA5ZmU5ZA
1612,Birds Eye Chillies 30g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10843462EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjE3fGltYWdlL3BuZ3xpbWFnZXMvaGEwL2g5ZC8xMDQ3NDYyNDE1NTY3OC5wbmd8ODU2MTE5ODdhM2UyZTQ1ODRiOGE4MTdiOGUzODVmY2Y0YmUzN2U2NDZhMjk0MjBiMTg2ZTE2ZTcxZTFmYjc2ZA
1613,Danone Ultra Mel UHT Vanilla Custard 500ml,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10140294EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMjAyfGltYWdlL3BuZ3xpbWFnZXMvaDJmL2hmNC85MTAxNjIyNTc1MTM0LnBuZ3w0OGE0NzYyNTE2ZDhlOGI2NjhjZGY2OGUyOTJhOTgxZTBiNDgxZDJmNzg2MWQ5OWIxNGQwNzg0YzAyNWRkYTYy
1614,Beacon Mint Flavoured Mint Imperials 75g,R17.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10144574EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyNTQ1fGltYWdlL3BuZ3xpbWFnZXMvaDE1L2hmOC85NjMwMjUyNDAwNjcwLnBuZ3w4Mjk3ZjNiZDFhODdhNDQwM2VmYTFjMDhlM2M4MzE4OWM2OThjYjEyYzk0NjA4MzAwZmQyOWQ1Mzc5NDZlY2Y5
1615,Wheatlands Unseasoned Bread Crumbs 200g,R17.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10766174EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wyMTUzfGltYWdlL3BuZ3xpbWFnZXMvaDA5L2gwMy8xMDc2NjI3MzcwODA2Mi5wbmd8OTk1MjQ5N2FkMzU5MWY1MGQ4ZDIxOWMzNDc3ZGNhM2IxZDVlMzY0YzJiNTgzZGFkMWRhN2UzZDFiYTczYjdkMw
1616,Dairymaid Zooty Pop Orange Flavoured Ice Cream Stick 55ml,R9.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10640085EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzUyfGltYWdlL3BuZ3xpbWFnZXMvaDI2L2g0Mi85MTAyNTk4NjAyNzgyLnBuZ3w2YWY1YjMwOGNiOGU0NTM2NjIyOTRhYzQ1YzlmYmI0MmYwMmIzNmMzNTA1ZGM5MGVhYTE4M2MzOTQ2ZjhiMDlj
1617,Cattleman Porterhouse Steak Per kg,R139.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10539020KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNzcyfGltYWdlL3BuZ3xpbWFnZXMvaGYxL2hhOC8xMDkwNTE0NTI0NTcyNi5wbmd8OGQ4ZjFmZjY0ZDE1M2RmNGYzOTliODNmZWNlYzZkNDlhNTgzNDc1MjQzZjc5NDU1NmYwOWRkZDE3YTU3NDY3Zg
1618,Mentos Mint Soft Sweets 38g,R12.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-10131204EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDgxfGltYWdlL3BuZ3xpbWFnZXMvaGRlL2g4Ni85MDg3NjYyMDk2NDE0LnBuZ3w4MDk3MzhmMDE5NGRjODQxMGI1OTUxNmNiMDBmYmQ5NjIyMzk2YzgxNzYxNjE3YzRmMmQ5MGM4NzY5ZTU3OWYx
1619,The Bakery Sweetie 12 Piece Cake,R99.99,No promo,Checkers,https://www.checkers.co.za/medias/lqi-checkers300Wx300H-10639705EA.png?context=bWFzdGVyfGltYWdlc3wyMzE2fGltYWdlL3BuZ3xpbWFnZXMvaDQ1L2g5ZC8xMTQwMDY5NTExOTkwMi5wbmd8OWQwNjEzMzU0NGZiOGM3ZjFhZTgzMjRlZjk3ODlmZDNlMTU1ZmUyNWU3N2Y0NjIxYTM1ZTg5MjYyZGNjNGVjNQ
1620,Tait's Rye Crackerbread 125g,R24.99,No promo,Checkers,https://www.checkers.co.za/medias/10467120EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMzEwMTB8aW1hZ2UvcG5nfGltYWdlcy9oYTQvaGFiLzg4NTkzMDc1NzMyNzgucG5nfDAzMDBiY2Q3YzI3NGVmYzExMzM4ZWU3N2Y2YTFmOWZhOGFjZGViNDgxNGRiNjZiYWQ2NDQwYTExZGVjNWJhZDY
1621,Plain Bagel Single,R9.99,No promo,Checkers,https://www.checkers.co.za/medias/checkers300Wx300H-10711428EA.png?context=bWFzdGVyfGltYWdlc3wxMzYwNzl8aW1hZ2UvcG5nfGltYWdlcy9oOGIvaDM4LzExNDI3MTk5MzIwMDk0LnBuZ3xlN2ZmZjgxYmFlZjYwZWNkZjhhNTdmMmZkYTdjYjYzNzFjOGYyMzkxZmIzMDYyZTRkY2JmZjIxZDI3MmRkMTlm
1622,Simply Great Tomato & Cheese Sandwich 150g,R19.99,No promo,Checkers,https://www.checkers.co.za/medias/10233105EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2MzEzOXxpbWFnZS9wbmd8aW1hZ2VzL2g0NS9oZTQvOTQ2OTE5NTQ4NTIxNC5wbmd8NDQ2MmZlMGNmNjNjNTYyNjY0Njk2N2FlMDRmOTFjZWIwYjg5Mjk5Y2ZkZmU3OGNiMDQ3YWM3MTJlMDdhMWFhMw
1623,LANCEWOOD Medium Fat Mozzarella Cheese Ball 250g,R67.99,No promo,Checkers,https://www.checkers.co.za/medias/10453257EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w4MzAyNHxpbWFnZS9wbmd8aW1hZ2VzL2hhMC9oMWQvOTU2NjY2MDI2Mzk2Ni5wbmd8MzY0YmFkZWVkN2U3Mzc4ZjkxNmUzNWI1NjhiYWVhNmFmZTQyZmMxYjk2Y2Q0YzAwZmNiMzVjYzczOThlOGNjMw
1624,Haribo Goldbears Fruit Flavoured Gums 80g,R26.99,No promo,Checkers,https://www.checkers.co.za/medias/10668599EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxMjM3MTB8aW1hZ2UvcG5nfGltYWdlcy9oYmMvaDcxLzg5Mzk4MDk4MDAyMjIucG5nfDA5OWRlMjQ5NWQzNjc0YjZhN2MwNmRkZWRlZDdhZjZlYmVmZjMyMGJmZjFjM2I4YTAzZmQwYmJmNzI2ZTY2Y2Q
1625,Cheese Curls Fruit Chutney Flavoured Maize Snack 4 x 14g,R18.99,No promo,Checkers,https://www.checkers.co.za/medias/10620590EA-20190726-Media-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w0NTM4M3xpbWFnZS9wbmd8aW1hZ2VzL2gzNS9oZGQvODg1OTU4ODY1NzE4Mi5wbmd8MjdjMTJkZDUyZmE5Y2I2MGI5MDI0ODRjNDM0NjcyNWRhNzA4NzlmZmU0N2E2ZjI0ZDE1ODJjZDc2YTJmY2VkOA
1626,Sugar Snap Peas 200g,R49.99,No promo,Checkers,https://www.checkers.co.za/medias/10665288EA-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3wxNDQ0OTB8aW1hZ2UvcG5nfGltYWdlcy9oMzgvaGRkLzEwOTYwOTYyOTc3ODIyLnBuZ3w0MmJlNjg1MTQ3YjI0MjgzNTcyNTc4NWU5N2FhNDBiMjBmMGYzNjg1Y2UyOTAwYTQ5YTE5YTM3NjBkZmM1Mjg4
1627,Flora 50% Regular Fat Spread 500g,R47.99,No promo,Checkers,https://www.checkers.co.za/medias/10637201EAv2-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w2MTI0OXxpbWFnZS9wbmd8aW1hZ2VzL2hlYy9oYjMvOTIzMTc2MDYyMTU5OC5wbmd8ZTBiOGZiNWU3YzA1YjFlNGYwOTVhNTdjMzJkMzA0ZmM4ZTA5YWUwNDI5ZTVjN2Y5MTZkZjg1ZWVkYTdiNWE2ZA
1628,Cow Heels Per kg,R45.99 Per Kg,No promo,Checkers,https://www.checkers.co.za/medias/10152046KG-checkers300Wx300H?context=bWFzdGVyfGltYWdlc3w5NzkxOXxpbWFnZS9wbmd8aW1hZ2VzL2hjYS9oYTkvOTA2MzY1MzIxMjE5MC5wbmd8MDI2Yzg0MWM5Y2E1ODBhMDRjMDMyYTRiZjE0MDkyZGNlNDgyNzU5NjcyMGEyZWVlYWUzZWQ4NTM5MDZmMGU3OQ
